Customer_ID,Age,Income,Loan_Amount,Credit_Score,Loan_Term_Months,Default_Status
3244,50,28498,6588,689,12,No
3245,64,13461,6084,719,60,No
3246,54,29267,5519,718,36,No
3247,52,33448,11109,600,24,No
3248,23,15986,1758,650,12,No
3249,23,58957,10051,692,24,No
3250,48,16876,7415,727,36,No
3251,64,13360,6329,690,12,Yes
3252,35,10253,1616,712,24,No
3253,61,40551,8672,591,36,Yes
3254,43,22279,3329,466,12,Yes
3255,60,17332,5489,734,36,No
3256,31,10539,1718,574,12,Yes
3257,52,18130,5777,636,48,No
3258,56,72455,33767,714,48,No
3259,53,7538,3329,652,24,No
3260,44,16061,3858,706,60,No
3261,59,53981,23583,846,60,No
3262,54,41129,23190,694,36,Yes
3263,48,16559,4533,591,12,No
3264,57,24386,6451,534,48,Yes
3265,27,27763,10708,704,60,No
3266,24,23550,5245,656,48,No
3267,57,53756,22888,539,36,No
3268,21,26104,13473,744,36,No
3269,21,38861,12810,707,12,No
3270,40,24120,10606,649,60,No
3271,39,7972,3395,824,36,Yes
3272,49,12134,1447,731,36,No
3273,30,13461,2580,570,48,No
3274,38,19445,10631,743,24,No
3275,48,62268,35458,670,60,No
3276,55,26402,12942,801,12,No
3277,63,20891,11711,725,12,Yes
3278,51,40916,10354,688,48,No
3279,47,10657,2385,684,12,No
3280,31,17242,5037,554,36,No
3281,58,16015,2044,609,60,Yes
3282,25,26876,13570,666,12,No
3283,28,34472,20410,540,60,Yes
3284,54,27882,14275,687,12,Yes
3285,32,28103,10608,590,24,No
3286,58,18387,4553,618,24,No
3287,21,25858,5141,706,60,No
3288,51,14473,4081,605,24,Yes
3289,24,30855,13375,687,24,No
3290,25,17149,5548,661,36,No
3291,50,12572,7128,565,12,Yes
3292,44,22446,11831,720,24,No
3293,23,8462,1279,724,60,No
3294,31,46036,7631,728,36,No
3295,24,32811,14375,802,24,No
3296,46,26068,5614,617,60,No
3297,47,9780,4846,494,12,Yes
3298,63,15520,6140,597,24,Yes
3299,47,22477,4830,726,60,No
3300,62,19311,6553,643,60,No
3301,26,9468,2869,537,48,No
3302,35,11404,6119,515,60,Yes
3303,50,19119,2219,763,48,No
3304,62,11595,6353,698,12,No
3305,57,43725,18628,610,12,No
3306,57,28205,13221,800,36,No
3307,62,14739,1493,850,48,No
3308,57,39520,16366,732,60,No
3309,55,35733,14087,710,36,No
3310,43,25450,9380,692,36,No
3311,26,21594,10644,718,12,No
3312,24,18972,7170,806,60,No
3313,38,16815,8887,572,48,Yes
3314,29,11289,2441,622,12,No
3315,49,47295,23788,646,36,No
3316,33,16979,3220,695,24,No
3317,37,22339,11316,775,36,No
3318,52,13972,7967,683,24,No
3319,42,19346,5181,700,12,No
3320,24,91618,33435,704,48,No
3321,25,15321,6575,651,60,No
3322,57,45446,6350,616,24,No
3323,61,21722,7538,655,60,No
3324,33,30945,8673,597,12,No
3325,54,41039,22006,599,12,Yes
3326,42,25238,13586,679,12,Yes
3327,43,18474,8320,611,48,No
3328,23,20069,8586,797,24,No
3329,62,20410,9528,661,60,No
3330,54,55948,15832,758,36,No
3331,52,10487,3169,550,12,Yes
3332,41,9087,3424,552,60,Yes
3333,64,9395,5345,641,60,Yes
3334,41,14087,6508,724,48,No
3335,64,31258,11737,610,24,No
3336,31,32231,15638,641,48,No
3337,59,16256,4640,729,48,No
3338,24,21714,10102,618,60,No
3339,21,12605,3848,589,24,Yes
3340,48,13203,3166,706,24,No
3341,44,29434,11916,545,24,Yes
3342,55,37191,16491,620,12,No
3343,33,17354,5720,659,24,No
3344,54,49886,19093,692,60,No
3345,31,35696,15957,715,12,No
3346,56,48818,23620,728,36,No
3347,37,18949,10379,625,48,No
3348,55,47114,13063,726,24,No
3349,38,65497,37709,690,36,Yes
3350,60,17921,7502,707,24,No
3351,42,20392,10070,599,48,No
3352,44,13713,6169,703,60,Yes
3353,39,12430,2520,637,60,No
3354,57,12503,1696,653,48,No
3355,59,14680,6798,663,36,Yes
3356,41,25269,8983,819,12,No
3357,28,14993,6763,576,12,Yes
3358,48,24886,8421,745,24,No
3359,25,25145,6440,764,48,No
3360,37,17412,4222,716,48,No
3361,57,21347,9932,607,12,No
3362,56,16916,4032,785,36,No
3363,39,18856,8623,623,48,No
3364,47,14699,4291,704,60,No
3365,54,22972,11151,659,60,No
3366,31,16313,2796,620,48,Yes
3367,32,12295,2489,693,36,No
3368,41,29635,13126,800,60,No
3369,31,30141,11457,670,36,No
3370,59,38401,7754,808,12,No
3371,48,13197,7277,635,24,No
3372,25,17318,4121,656,12,No
3373,37,24717,7675,551,24,No
3374,40,17136,3446,605,60,No
3375,61,29303,8615,632,24,No
3376,32,28253,9770,623,24,No
3377,26,27991,6931,573,48,No
3378,37,45699,22143,589,24,Yes
3379,39,30395,9026,627,48,No
3380,46,23788,11055,744,24,No
3381,64,19994,4069,530,48,Yes
3382,64,20703,5973,483,60,Yes
3383,52,12937,1345,509,60,No
3384,26,9110,4366,582,24,No
3385,56,27774,11469,700,36,No
3386,58,40611,20667,621,60,No
3387,31,18675,6121,620,12,No
3388,53,48705,24346,618,12,No
3389,44,20165,8545,499,48,No
3390,43,8292,844,718,36,No
3391,35,34861,7908,754,48,No
3392,47,17332,6013,623,24,No
3393,31,36475,14930,656,60,No
3394,37,11628,1544,659,36,No
3395,34,27065,12247,564,48,Yes
3396,47,14761,5487,614,48,No
3397,38,24360,8839,792,12,No
3398,48,32315,7950,649,24,No
3399,24,28773,11434,667,48,No
3400,27,22803,2593,594,12,Yes
3401,55,11056,1463,615,36,No
3402,29,31734,14817,701,48,No
3403,28,36890,9626,582,12,No
3404,37,13075,3575,779,24,No
3405,37,14072,2873,520,60,Yes
3406,53,37676,12162,599,36,Yes
3407,52,19846,2500,531,48,No
3408,28,14256,3566,755,12,No
3409,39,25242,9177,647,48,No
3410,58,16006,5327,627,60,No
3411,23,23873,14319,681,48,No
3412,25,17915,5273,761,48,No
3413,33,18699,5488,667,12,No
3414,51,38376,13500,741,60,No
3415,36,6410,1250,626,36,No
3416,52,29067,15642,573,12,Yes
3417,42,35338,13645,668,60,No
3418,49,16139,3164,594,60,No
3419,42,35202,17485,705,48,No
3420,63,13636,1597,617,24,No
3421,23,15835,9362,643,24,Yes
3422,30,14949,7961,470,36,Yes
3423,62,35441,13815,640,48,No
3424,41,9205,1432,630,24,No
3425,36,50014,10384,743,12,No
3426,32,18911,4533,719,36,No
3427,22,29955,6605,651,48,No
3428,61,28691,10006,519,12,Yes
3429,44,23756,13595,614,24,No
3430,55,16312,5253,743,24,No
3431,50,40994,17659,634,24,No
3432,50,17027,7564,564,24,Yes
3433,55,15281,8187,742,60,Yes
3434,39,34161,3993,520,36,No
3435,28,23691,7158,640,36,No
3436,46,43430,21383,694,24,No
3437,60,21346,10831,660,36,No
3438,27,15907,8966,550,12,Yes
3439,50,25269,11406,575,12,Yes
3440,27,17609,3919,594,36,Yes
3441,23,16139,5694,712,24,No
3442,21,33387,3878,663,48,No
3443,56,55037,23306,618,24,No
3444,45,19472,7343,682,60,No
3445,57,13529,5863,589,48,Yes
3446,21,20399,11526,709,60,No
3447,35,28492,12640,686,36,No
3448,57,25052,6519,632,60,No
3449,33,40019,7978,637,36,No
3450,60,30716,16197,622,60,Yes
3451,28,12686,2501,729,48,No
3452,25,17211,3111,667,60,No
3453,29,11043,2245,632,24,No
3454,21,39039,13836,572,36,Yes
3455,56,8136,1318,697,12,No
3456,55,11595,6598,693,60,Yes
3457,22,17053,9944,607,36,No
3458,60,29201,17138,616,12,No
3459,43,16969,2028,640,36,No
3460,29,18350,10516,557,36,Yes
3461,54,18531,11094,655,12,No
3462,34,24013,13716,518,12,Yes
3463,24,11965,5210,547,48,Yes
3464,50,13717,6181,609,60,No
3465,51,51044,8224,599,60,Yes
3466,58,26935,14468,686,36,No
3467,31,32221,4182,672,24,No
3468,55,22674,5869,760,24,No
3469,28,20534,12229,657,36,No
3470,23,27682,8613,666,48,No
3471,34,31691,5247,556,12,Yes
3472,33,33625,19658,557,36,Yes
3473,52,20675,12241,655,60,Yes
3474,54,35514,6872,656,24,No
3475,39,6418,3416,673,24,Yes
3476,58,34411,10158,751,24,No
3477,36,17792,5171,560,48,No
3478,22,29047,6719,785,60,No
3479,60,15920,1947,530,48,Yes
3480,37,11346,2655,679,12,No
3481,54,26104,3312,550,36,Yes
3482,62,10396,5844,707,36,Yes
3483,36,18036,7770,531,24,Yes
3484,58,14673,7972,431,24,Yes
3485,22,20180,9255,661,12,No
3486,22,32813,5435,640,48,No
3487,46,17241,9832,738,60,Yes
3488,33,25778,14176,656,12,Yes
3489,51,31878,8735,590,36,No
3490,54,16258,2532,606,36,No
3491,59,16376,7403,850,48,No
3492,23,43680,20275,580,12,No
3493,28,21169,11609,691,60,No
3494,43,28412,3589,682,12,No
3495,34,28304,4835,693,12,No
3496,47,12100,4829,687,48,No
3497,49,15056,6166,628,60,No
3498,59,26573,3103,509,36,No
3499,59,7834,2338,662,24,No
3500,21,19818,7770,648,60,No
3501,37,14290,6701,659,36,No
3502,61,38378,9904,695,48,No
3503,50,26188,8955,616,60,No
3504,33,39959,20260,600,60,No
3505,41,21599,12461,722,36,Yes
3506,39,20807,4476,623,36,No
3507,39,18911,4283,610,12,No
3508,45,17127,9760,603,12,Yes
3509,42,84316,25122,697,60,No
3510,51,32977,15142,633,24,No
3511,37,12924,5248,827,48,Yes
3512,43,82425,20012,654,36,No
3513,52,17988,7676,553,12,Yes
3514,30,25863,11063,615,48,No
3515,30,35235,13960,702,60,No
3516,56,10208,1529,601,36,No
3517,28,14564,8703,648,36,Yes
3518,40,50215,15074,728,12,No
3519,52,19684,8250,740,24,No
3520,34,36291,19701,608,36,No
3521,48,17558,5471,629,24,No
3522,44,21004,10228,657,48,No
3523,35,53778,31509,757,36,No
3524,42,27412,7660,562,36,No
3525,50,18537,5609,678,24,No
3526,24,15651,8651,654,12,No
3527,33,16384,2946,578,60,Yes
3528,43,40977,4683,748,48,No
3529,28,32297,17906,729,36,Yes
3530,38,12402,6334,773,12,No
3531,32,23007,13488,744,36,No
3532,51,21302,2750,650,48,No
3533,34,25797,4594,699,60,No
3534,54,16288,2486,676,36,No
3535,38,38135,16844,577,24,No
3536,54,22011,8870,545,12,No
3537,31,26548,7424,679,60,No
3538,61,14878,1914,657,36,No
3539,32,15257,6405,623,60,Yes
3540,35,83179,32028,642,24,No
3541,51,54178,8476,791,36,No
3542,49,21272,11794,475,60,Yes
3543,46,47405,9456,701,36,No
3544,38,40391,19054,717,36,No
3545,52,16113,8741,727,60,Yes
3546,42,15329,5974,539,36,Yes
3547,58,30771,6874,626,24,No
3548,37,25085,6387,622,60,No
3549,43,18015,9779,673,60,No
3550,44,31590,7869,559,24,No
3551,28,10708,5065,680,24,No
3552,61,23330,13883,579,24,Yes
3553,26,11855,7111,626,36,Yes
3554,25,12052,4419,757,36,No
3555,64,15469,7939,717,48,Yes
3556,49,26413,15719,659,36,No
3557,48,15715,4515,538,24,Yes
3558,31,11979,2709,676,48,No
3559,21,27962,4393,681,24,No
3560,63,46461,7919,482,12,No
3561,39,30315,15969,678,60,Yes
3562,29,54225,21384,563,12,No
3563,47,44559,23921,531,24,Yes
3564,54,17262,8539,560,36,No
3565,64,30214,13199,477,60,Yes
3566,24,21040,8513,617,36,No
3567,56,37460,4651,569,36,No
3568,38,21038,11279,741,60,No
3569,35,14848,4586,621,60,Yes
3570,33,43769,16627,592,12,Yes
3571,39,25819,2865,522,24,Yes
3572,26,15807,8978,615,36,No
3573,32,17165,9464,758,24,Yes
3574,57,15756,5855,773,24,No
3575,37,13348,5187,620,48,No
3576,43,17348,7850,644,12,No
3577,46,26542,6166,706,36,No
3578,49,22743,4797,567,60,No
3579,53,17692,7731,679,60,No
3580,47,46525,7081,839,24,No
3581,45,8060,2635,711,12,No
3582,30,25669,8891,708,12,No
3583,43,20509,5961,757,36,No
3584,41,13560,2612,722,36,No
3585,41,26429,7338,629,24,No
3586,63,19734,5304,555,24,No
3587,33,41090,14366,639,24,No
3588,57,33997,14868,572,48,No
3589,53,57128,33369,627,12,No
3590,44,17297,2976,580,24,Yes
3591,64,44279,23756,618,12,Yes
3592,31,12296,2976,531,60,Yes
3593,37,20841,8246,594,60,No
3594,24,17454,6516,682,12,No
3595,45,29768,11266,702,60,No
3596,50,29411,13578,685,60,No
3597,29,14040,4083,619,60,No
3598,41,30610,7944,659,36,No
3599,40,18210,9586,805,36,No
3600,39,14641,3075,592,12,No
3601,39,21897,4163,778,12,No
3602,32,10525,1134,534,48,Yes
3603,57,35089,7203,513,36,Yes
3604,62,21422,7696,638,12,No
3605,37,21657,7996,647,36,No
3606,57,21087,4791,559,48,No
3607,59,50182,6831,623,12,No
3608,48,47072,22233,682,12,No
3609,61,43277,20729,572,12,No
3610,55,21109,12642,731,12,No
3611,38,12609,6935,740,24,Yes
3612,34,21851,12302,749,36,No
3613,55,25776,12864,577,36,Yes
3614,64,33067,13483,587,36,No
3615,61,25734,4227,636,48,No
3616,27,13183,5420,628,24,No
3617,61,16853,2156,623,36,No
3618,33,16105,8739,710,36,No
3619,38,28840,9831,698,12,No
3620,57,29196,13101,580,12,Yes
3621,33,31173,3931,558,12,Yes
3622,56,25604,9399,550,36,No
3623,51,7866,1971,579,12,Yes
3624,22,9293,2253,717,36,No
3625,36,20535,6054,661,48,No
3626,29,23133,2320,724,48,No
3627,29,41226,13741,513,60,Yes
3628,58,22900,7861,671,24,No
3629,31,13521,7187,670,12,No
3630,42,30671,9945,746,12,No
3631,53,21837,6153,617,24,No
3632,56,18015,10761,611,24,No
3633,43,9825,3788,770,60,No
3634,54,22984,7729,636,24,No
3635,29,24696,8593,664,36,No
3636,44,13385,6753,688,12,Yes
3637,28,31958,8639,516,24,Yes
3638,27,30558,9001,653,36,No
3639,56,22571,10787,550,24,No
3640,38,22155,3023,642,36,No
3641,23,35348,18825,626,48,No
3642,48,26469,8340,609,36,No
3643,26,15504,6056,700,60,No
3644,64,19953,9552,657,36,No
3645,64,29097,6780,565,24,Yes
3646,41,7973,4346,562,48,Yes
3647,48,13825,8151,717,48,No
3648,60,30979,10753,646,36,No
3649,21,40313,22916,536,24,Yes
3650,56,36699,3690,616,48,No
3651,41,34428,18836,637,36,No
3652,63,23502,6005,551,36,No
3653,55,13168,3367,599,36,No
3654,33,19964,4273,723,48,No
3655,30,8130,2101,849,12,No
3656,64,42206,8725,674,24,No
3657,30,14638,8093,541,60,Yes
3658,33,16870,9270,632,60,Yes
3659,57,37395,5650,659,24,No
3660,58,9825,1684,712,12,Yes
3661,44,12152,6452,714,24,Yes
3662,22,25184,7541,759,36,No
3663,42,28572,5275,649,24,No
3664,37,21250,7550,651,24,No
3665,56,21600,6660,498,48,Yes
3666,34,41530,8703,568,60,No
3667,30,30277,13938,541,60,Yes
3668,55,28299,11762,582,36,Yes
3669,45,32461,4863,557,36,No
3670,23,18952,10664,563,48,Yes
3671,58,65289,24759,737,36,No
3672,37,6948,1564,496,12,Yes
3673,32,45659,9275,634,48,No
3674,44,34580,5808,719,48,No
3675,49,24937,7788,625,24,No
3676,63,22925,3846,756,24,No
3677,45,20378,6274,602,12,No
3678,56,38243,6669,790,48,No
3679,46,21591,9249,524,48,No
3680,58,15306,7540,756,24,Yes
3681,21,34578,12958,578,60,No
3682,40,48648,21406,765,60,No
3683,48,8403,4782,612,24,No
3684,36,71578,30004,738,36,No
3685,37,13116,3699,751,48,No
3686,60,13627,4425,603,12,No
3687,48,11820,6267,731,60,Yes
3688,32,22035,3643,647,36,No
3689,47,11616,3053,532,48,Yes
3690,62,12343,4796,690,36,No
3691,50,15610,6840,568,48,No
3692,61,23605,11371,597,48,Yes
3693,54,24770,6417,578,24,Yes
3694,57,40970,7084,680,24,No
3695,26,40500,23385,571,12,Yes
3696,27,36765,5080,551,12,No
3697,52,19325,2858,566,36,No
3698,52,8772,3048,593,24,Yes
3699,45,8676,4421,689,48,No
3700,53,36638,17851,722,24,No
3701,27,33586,19105,721,48,Yes
3702,32,16181,2763,647,24,Yes
3703,36,10717,3085,645,48,No
3704,36,13048,3145,635,36,No
3705,63,24036,12749,685,24,Yes
3706,56,24059,8280,739,60,No
3707,33,37096,4207,637,60,No
3708,27,17585,7983,692,48,No
3709,56,19496,5738,550,36,Yes
3710,29,38663,14134,718,48,No
3711,52,7611,4162,667,36,Yes
3712,31,25815,5895,567,12,Yes
3713,28,18636,4102,735,24,No
3714,53,31457,7285,550,36,No
3715,43,28461,7657,468,48,No
3716,45,15550,2389,717,12,No
3717,28,17091,7667,680,48,No
3718,42,6967,1419,553,60,No
3719,24,32048,18045,678,60,No
3720,60,24831,5160,743,24,No
3721,23,44322,10097,670,24,No
3722,49,18039,4482,845,12,No
3723,61,34792,16848,581,60,Yes
3724,49,12900,4048,471,36,Yes
3725,54,5696,2903,537,60,Yes
3726,54,21009,10345,466,24,Yes
3727,48,16591,9369,821,48,Yes
3728,33,13024,6229,649,12,No
3729,35,34511,4346,805,60,No
3730,43,40300,20901,621,36,No
3731,64,23218,13211,577,36,Yes
3732,46,20105,11999,511,36,No
3733,24,22728,3696,618,12,No
3734,46,15891,6461,717,36,Yes
3735,60,29181,5828,632,36,No
3736,29,10201,2359,522,60,No
3737,25,12880,6089,702,12,No
3738,52,14829,8731,717,48,No
3739,40,28873,11474,607,48,No
3740,31,18934,9945,597,36,Yes
3741,35,43486,4541,513,24,Yes
3742,52,32914,3894,700,12,No
3743,48,14756,5878,613,24,No
3744,42,30234,8903,435,12,No
3745,61,17959,9785,531,12,Yes
3746,37,27905,7003,694,60,No
3747,46,33721,10656,622,36,No
3748,64,38459,13997,559,60,Yes
3749,27,24367,5763,654,24,No
3750,62,49023,27170,582,24,Yes
3751,46,27464,9125,598,48,No
3752,45,23565,7354,628,60,No
3753,30,18934,9938,784,60,No
3754,39,16064,4112,784,60,No
3755,31,27171,13822,492,48,Yes
3756,33,23164,3732,644,60,No
3757,28,25094,4802,533,60,No
3758,60,28011,16118,564,60,Yes
3759,24,25041,13051,501,60,Yes
3760,51,60273,17717,580,24,No
3761,48,16916,7091,554,36,Yes
3762,31,27341,15624,732,24,No
3763,63,19656,4047,582,60,No
3764,21,6433,833,494,12,Yes
3765,58,19995,7372,649,12,No
3766,44,13790,2362,635,48,Yes
3767,51,21302,4125,628,24,No
3768,61,21737,11863,698,48,Yes
3769,46,26706,2769,748,48,No
3770,25,16897,8590,627,12,No
3771,40,17987,6447,671,24,No
3772,61,31267,11870,629,36,No
3773,31,14698,6406,690,24,No
3774,53,8784,2773,532,48,No
3775,58,23825,3759,699,60,No
3776,47,37625,5696,672,48,No
3777,54,31088,14834,573,24,Yes
3778,35,24046,5062,826,12,No
3779,52,41164,4694,541,24,No
3780,41,37835,22315,676,36,Yes
3781,25,18667,11017,573,60,Yes
3782,26,24928,7205,696,60,No
3783,58,25469,2871,809,48,No
3784,42,21091,9778,712,24,No
3785,38,38836,20020,640,12,No
3786,34,20413,3317,724,36,No
3787,30,17151,2876,602,48,No
3788,33,6028,3080,689,24,No
3789,51,14777,8289,657,12,Yes
3790,50,11410,5652,552,24,No
3791,23,21586,4325,786,12,No
3792,50,11768,3598,749,24,Yes
3793,26,29862,11957,581,24,Yes
3794,49,38338,6906,732,48,No
3795,28,21685,4451,555,24,No
3796,64,13466,3251,687,24,Yes
3797,63,25417,9016,653,48,No
3798,64,56768,20175,784,48,No
3799,53,48593,24643,676,60,No
3800,37,10904,5195,526,60,Yes
3801,31,10704,5960,731,48,Yes
3802,33,9416,4862,614,36,Yes
3803,31,12475,2831,610,12,No
3804,51,24979,6635,652,48,No
3805,48,16674,5839,604,60,No
3806,64,14482,1551,793,24,No
3807,26,37032,20439,714,48,No
3808,61,28711,3507,558,48,Yes
3809,36,9392,2453,591,60,No
3810,24,35985,13839,545,60,Yes
3811,55,28368,10181,727,36,No
3812,46,28685,12255,644,60,No
3813,32,16560,6023,571,60,Yes
3814,31,20057,4302,775,60,No
3815,57,8214,1647,690,24,Yes
3816,45,33978,18811,664,48,No
3817,38,13366,3100,661,48,No
3818,39,14252,3427,541,60,Yes
3819,43,14156,4338,694,36,No
3820,58,54187,9196,616,60,No
3821,38,15766,5575,719,36,No
3822,46,35282,15260,701,48,No
3823,26,21763,10729,645,36,No
3824,24,14551,6631,639,36,No
3825,64,13290,2310,782,12,No
3826,49,16083,5275,543,36,Yes
3827,54,21221,2531,604,36,No
3828,37,29758,3240,740,24,No
3829,63,17404,5570,768,48,No
3830,63,17082,3868,638,60,No
3831,36,14177,6261,594,12,Yes
3832,22,12124,5602,595,36,Yes
3833,54,11627,6368,535,24,Yes
3834,28,36098,17339,810,24,No
3835,33,16908,2098,638,60,No
3836,62,17674,5051,687,60,No
3837,28,15783,3732,688,48,Yes
3838,50,18799,5509,768,36,No
3839,52,26516,4773,616,24,No
3840,56,17267,2570,622,12,No
3841,50,24109,8691,716,48,No
3842,21,44761,20598,506,36,Yes
3843,63,14620,6592,769,60,No
3844,59,17681,5754,789,36,No
3845,37,30349,10960,669,60,No
3846,40,46567,16678,574,36,Yes
3847,44,11835,5275,718,12,No
3848,42,9410,1166,634,48,No
3849,49,22019,10017,661,60,No
3850,42,20911,8178,667,12,No
3851,64,31259,6222,597,24,No
3852,29,28963,3606,677,12,No
3853,57,21655,3340,532,12,Yes
3854,30,37220,13486,474,12,Yes
3855,56,15669,7508,679,60,No
3856,57,24484,6545,733,24,No
3857,48,11993,3472,608,48,No
3858,48,21567,12230,604,12,No
3859,62,10608,2190,701,60,No
3860,63,12607,1914,648,60,No
3861,41,51778,14068,604,48,No
3862,44,8846,4183,674,36,No
3863,62,19765,8163,650,24,No
3864,60,33309,10255,550,24,Yes
3865,22,66881,38949,641,12,No
3866,28,24065,11250,664,36,No
3867,47,24763,3242,607,24,No
3868,42,22467,10611,724,12,No
3869,57,37369,4186,688,36,No
3870,47,27333,11620,627,60,No
3871,49,16522,3390,660,12,No
3872,23,38474,17244,619,36,No
3873,64,17481,4455,632,48,No
3874,33,9904,5313,634,24,No
3875,30,9920,2663,508,12,No
3876,56,19919,8163,652,60,No
3877,29,23191,5634,675,12,No
3878,47,35518,19840,846,24,Yes
3879,54,30345,14884,685,24,No
3880,21,22923,5080,597,36,Yes
3881,52,36525,20979,518,60,Yes
3882,45,22167,6175,565,36,No
3883,49,11553,4920,610,60,Yes
3884,27,10360,4883,611,12,No
3885,23,41745,4652,631,12,No
3886,40,7168,4153,617,36,Yes
3887,40,19922,5423,631,48,No
3888,50,97821,19064,616,24,No
3889,55,27711,14558,651,36,No
3890,55,19845,8959,577,36,Yes
3891,59,9487,1360,549,12,Yes
3892,47,49448,7838,630,24,No
3893,46,40413,18492,684,36,No
3894,34,31020,4261,560,12,Yes
3895,37,22020,12300,604,12,No
3896,38,29319,13802,638,36,No
3897,49,20449,5475,636,36,No
3898,40,13539,3810,710,12,No
3899,47,35531,12551,725,36,No
3900,38,21475,6023,667,24,No
3901,24,28594,14060,746,12,No
3902,21,20732,12177,620,12,No
3903,21,27747,10884,717,36,No
3904,46,21867,7063,600,36,No
3905,40,21030,4445,673,36,No
3906,43,22359,9540,701,24,No
3907,30,96803,42863,654,12,No
3908,31,32899,14560,572,48,No
3909,61,80260,9108,516,24,No
3910,61,21937,12055,694,24,No
3911,25,18872,5077,628,12,No
3912,21,12873,6077,633,48,No
3913,37,49100,23563,770,12,No
3914,42,14008,5957,574,24,Yes
3915,54,54435,16190,709,36,No
3916,61,13252,5356,590,12,Yes
3917,49,34314,4121,635,12,No
3918,24,9941,4781,563,36,Yes
3919,25,17659,2645,590,48,No
3920,31,22271,6645,683,48,No
3921,41,16338,2480,753,12,No
3922,55,20238,10494,683,36,Yes
3923,32,20286,7610,674,12,No
3924,46,32973,14688,850,36,No
3925,39,7759,3423,694,24,No
3926,27,16622,8656,575,36,Yes
3927,27,41246,6858,515,12,No
3928,46,29180,12543,680,60,No
3929,60,41591,16119,537,48,Yes
3930,25,32189,3716,569,12,No
3931,41,12813,2571,674,36,Yes
3932,34,30651,7165,733,36,No
3933,24,23158,3155,627,48,No
3934,43,68461,18988,553,12,No
3935,62,32895,3736,638,60,No
3936,40,28614,10775,628,24,No
3937,35,30782,6333,659,60,No
3938,49,27845,6780,553,24,Yes
3939,28,27471,15252,583,24,Yes
3940,61,19280,6775,731,12,No
3941,39,28788,6750,710,24,No
3942,59,35391,14129,743,36,No
3943,48,37427,7516,501,24,No
3944,47,35226,4832,579,24,No
3945,24,46818,5171,729,48,No
3946,35,38616,22233,697,48,Yes
3947,55,30159,13942,682,12,No
3948,57,12433,6216,621,12,No
3949,21,12436,7342,600,36,Yes
3950,23,19456,11008,652,48,No
3951,44,22547,10562,614,60,No
3952,47,44311,19806,692,12,No
3953,60,5487,1472,652,12,No
3954,56,13139,1997,572,48,Yes
3955,54,19988,7732,700,48,No
3956,49,13380,5193,750,36,No
3957,44,14778,8513,755,48,Yes
3958,44,17161,5513,703,24,No
3959,62,13726,6113,704,60,No
3960,24,14969,5800,557,24,Yes
3961,23,43547,8203,596,24,No
3962,54,29946,11859,636,24,No
3963,43,32272,11942,697,12,No
3964,43,21653,7512,601,24,No
3965,25,36517,13026,625,12,No
3966,51,33654,6124,694,48,No
3967,61,29710,9855,660,60,No
3968,26,15881,6397,676,60,Yes
3969,57,17658,6087,587,24,Yes
3970,30,37386,12873,624,60,No
3971,60,17011,2360,612,12,No
3972,27,11564,2259,649,48,Yes
3973,59,16848,4388,615,24,No
3974,58,48035,14875,604,36,No
3975,41,16856,6691,660,60,Yes
3976,40,25947,13795,817,60,No
3977,23,16190,2907,696,24,No
3978,42,32264,3469,507,60,No
3979,24,28807,9351,678,60,No
3980,48,10450,3302,608,36,No
3981,32,25185,9468,574,12,Yes
3982,58,9496,4905,706,24,Yes
3983,56,16696,8367,656,24,Yes
3984,61,21900,3285,848,36,No
3985,25,55460,31445,640,36,No
3986,33,25821,4007,631,12,No
3987,43,15009,6263,745,48,No
3988,50,18795,8198,651,24,No
3989,57,34964,15382,565,60,Yes
3990,45,15111,3515,579,12,No
3991,47,38119,10108,623,24,No
3992,34,16957,6347,702,12,No
3993,56,13937,2784,751,48,No
3994,59,17231,1898,714,24,No
3995,36,9816,3740,695,60,Yes
3996,42,7433,2472,737,24,Yes
3997,41,21135,9053,699,12,No
3998,41,21297,3691,577,48,No
3999,28,25040,13032,632,12,No
4000,36,21083,3649,608,12,No
4001,51,70588,38517,750,36,Yes
4002,62,23961,7781,573,12,Yes
4003,30,11067,4149,575,48,Yes
4004,52,12582,6898,663,60,No
4005,54,22029,5506,804,36,No
4006,29,17717,3382,708,12,No
4007,37,11917,3847,733,24,No
4008,31,21387,4751,561,36,No
4009,52,21544,7840,703,48,No
4010,30,48915,11623,561,24,No
4011,42,13932,7415,708,48,No
4012,37,17874,7215,524,24,Yes
4013,24,48840,4889,622,60,No
4014,45,25959,13050,485,48,Yes
4015,41,13891,3682,579,24,Yes
4016,57,15407,4007,536,48,Yes
4017,58,12003,3499,702,36,No
4018,21,22894,9504,657,48,No
4019,45,36885,11841,612,48,No
4020,56,49784,20626,659,24,No
4021,37,10476,1816,583,48,Yes
4022,61,34015,19901,675,60,No
4023,44,23912,11114,643,12,No
4024,22,19322,4349,832,36,No
4025,60,17878,8261,780,24,No
4026,35,8429,3266,725,48,No
4027,52,30302,4684,673,48,No
4028,59,11390,2153,683,48,No
4029,26,15152,1828,749,36,No
4030,21,27146,13698,673,12,No
4031,43,8881,3337,677,60,No
4032,59,11379,2940,603,60,No
4033,37,40511,6610,595,24,Yes
4034,54,23412,8007,641,12,No
4035,61,15817,5735,440,12,No
4036,49,23458,10578,647,36,No
4037,29,30783,18007,630,48,No
4038,33,38653,12271,720,12,No
4039,26,12629,3826,747,48,Yes
